X,auctionDate,auctionId,auctionName,currency,genre,guaranteeLine,highEst,id,isSold,lowEst,medium,salePrice,title,type,auctionYear,lot_desc
387,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['George III'],"GEORGE II PARCEL-GILT AND WALNUT LOOKING GLASS, ENGLAND, CIRCA 1750",2000,2064,TRUE,1000,['Walnut'],6875,,['Looking glass'],2017,Height 60 1/2 in. by Width 24 in.
388,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Queen Anne'],"FINE AND RARE QUEEN ANNE CARVED MAHOGANY DRESSING TABLE, NORWICH, CONN...",12000,2065,FALSE,6000,['Mahogany'],4750,,['Table'],2017,Height 30 1/4 in. by Width 35 3/4 in. by Depth 21 in.
389,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Realist'],JOHN SINGLETON COPLEY (1738 - 1815),15000,2066,TRUE,10000,['Oil on canvas'],12500,REVEREND JOSEPH SEWALL,['Portrait'],2017,"oil on canvas 30 by 25 in. circa 1766 Provenance  Descended in the family of the sitter; George C. Chapin, Esq; Robert B. Campbell Gallery, Boston, Massachusetts; Grand Central Art Galleries, New York, 1950; IBM International Foundation; Sotheby's, New York, American Paintings Drawings and Sculpture ,September 14, 1995, sale 6736, lot 21; Alan Miller, Quakertown, Pennsylvania."
390,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Queen Anne'],VERY FINE AND RARE QUEEN ANNE FIGURED WALNUT BLOCK-FRONT KNEEHOLE BUREAU...,30000,2067,TRUE,15000,['Walnut'],43750,,['Table'],2017,"appears to retain its original hardware, retains a rich historic surface. Height 30 1/4 in. by Width 38 1/2 in. by Depth 22 in. Literature  George Parker, Early American Furniture in Wisconsin, Wisconsin Academy Review , 43: 2 (Spring 1997), 12."
391,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,"['James II', '17th century']","A JAMES II SILVER TANKARD, MAKER&#39;S MARK IC IN HEART, FIVE-POINTED STAR...",8000,2068,TRUE,6000,['Silver'],5625,,['Tankards and Mugs'],2017,"the front engraved with arms in lozenge between crossed plumes, flat domed cover with shaped peak, corkscrew thumbpiece, the scroll handle with wrigglework at hinge marked on body, cover and handle height 6 7/8 in. 17.5 cm 25 oz 777.5 g"
392,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,"['William III', '17th century']","A WILLIAM III SILVER TANKARD, FRANCIS SINGLETON, LONDON, 1697",8000,2069,TRUE,6000,['Silver'],6250,,['Tankards and Mugs'],2017,"the front engraved with arms within foliate sprays, flat-domed cover with slight peak, auricular thumbpiece, the handle engraved C*C / C*C marked on body, handle, and cover height 7 3/4 in. 19.7 cm 33 oz 10 dwt 1045 g Literature  George Parker, Lighting and Dining in the Eighteenth Century: Silver Pewter, Brass and Bronze, Wisconsin Academy Review , 43: 3 (Summer 1997), 15."
393,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,"['18th century', 'Queen Anne']","A SET OF FOUR QUEEN ANNE SILVER CANDLESTICKS, DAVID WILLAUME, LONDON,...",25000,2070,TRUE,15000,['Silver'],18750,,['Lighting'],2017,"molded square bases with cut corners, the wells engraved with arms in baroque cartouche, the stems fluted, octagonal shoulders below campana sconces marked on bases height 6 3/4 in. 17.2 cm 48 oz 1493 g"
394,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,"['George I', '18th century']","A GEORGE I SILVER SOAP BOX, PAUL DE LAMERIE, LONDON, 1726",10000,2071,TRUE,7000,['Silver'],15000,,['Box'],2017,"circular on molded foot, the hinged cover engraved with double-headed eagle crest andwith urn finial fully marked on base, the cover with lion's head erased,Britannia standard height 4 1/4 in. 10.8 cm 9 oz 280 g"
395,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,"['18th century', 'Queen Anne']","A PAIR OF QUEEN ANNE SILVER OCTAGONAL CANDLESTICKS, THOMAS MERRY, LONDON,...",9000,2072,TRUE,7000,['Silver'],6875,,['Lighting'],2017,"octagonal bases with molded borders and engraved with arms in a lozenge withfoliate borders, rounded baluster stems and tall sconces marked on bases and sconces height 6 3/4 in. 17.2 cm 23 oz 15 dwt 740 g"
396,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,"['George I', '18th century']","A PAIR OF EARLY GEORGE I SILVER OCTAGONAL CANDLESTICKS, THOMAS MERRY,...",9000,2073,TRUE,7000,['Silver'],5000,,['Lighting'],2017,"faceted octagonal bases, matching knops and baluster stems below faceted sconces marked on bases and sconces height 7 1/2 in. 19 cm 25 oz 15 dwt 802.4 g Literature  George Parker, Lighting and Dining in the Eighteenth Century: Silver Pewter, Brass and Bronze, Wisconsin Academy Review , 43: 3 (Summer 1997), 15."
397,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,"['George I', '18th century']","A GEORGE I SILVER OCTAGONAL TAPERSTICK, MAKER&#39;S MARK BARRED I-? IN REC...",3000,2074,FALSE,2000,['Silver'],1750,,['Lighting'],2017,"faceted domed octagonal base, baluster stem, and tall campana sconce marked on base height 4 1/4 in. 10.8 cm 3 oz 10 dwt 112 g"
398,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,"['George I', '18th century']","A GEORGE I SILVER HEXAGONAL TAPERSTICK, RICHARD BAYLEY, LONDON, 1720",3000,2075,TRUE,2000,['Silver'],1875,,['Lighting'],2017,"base with molded borders and engraved with block initials Y/IA , tall baluster stem and narrow tall sconce marked on base height 4 1/2 in. 11.4 cm 3 oz 10 dwt 112 g"
399,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['18th century'],"A GEORGE I SILVER OCTAGONAL TAPERSTICK, MATTHEW COOPER, LONDON, 1724",3000,2076,TRUE,2000,['Silver'],1875,,['Lighting'],2017,"faceted octagonal base, matching stem and tall sconce, engraved underneath with initials E-IL marked on base height 4 1/2 in. 11.4 cm 3 oz 5 dwt 99.5 g"
400,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['18th century'],"A GEORGE II SILVER TAPERSTICK, WILLIAM GOULD, LONDON, 1743",1800,2077,TRUE,1200,['Silver'],1250,,['Lighting'],2017,"shaped and molded base, octagonal baluster stem with fluted shoulders below banded campana sconce marked on base height 4 in. 10.1 cm 3 oz 15 dwt 118 g"
401,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,"['George I', '18th century']","A GEORGE I SILVER TAPERSTICK, NICHOLAS CLAUSEN, LONDON, 1726",1500,2078,FALSE,1000,['Silver'],0,,['Lighting'],2017,"square molded base with cut corners, circular knop below octagonal stem and banded campana sconce marked on base, base scratched with number 5 and scratch weight 5=11 height 4 3/8 in. 11.1 cm 5 oz 5 dwt 162 g"
402,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,"['George I', '18th century']","A GEORGE I SILVER BASTING SPOON, JOSEPH SMITH, LONDON, 1716",1200,2079,FALSE,800,['Silver'],625,,['Flatware'],2017,"with oval rat-tail bowl and turned-up tip to handle, engraved with later crest marked back of handle length 13 3/8 in. 34 cm 5 oz 10 dwt 174 g"
403,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,"['George I', '18th century']","A GEORGE I SILVER BOWL, THOMAS MASON, LONDON, 1720",3000,2080,TRUE,2000,['Silver'],1875,,['Basket and bowls'],2017,"with molded foot and rim, the base with pricked initials AF marked on base and with scratch weight oz 10=0=0 diameter 5 7/8 in. 14.8 cm 8 oz 5 dwt 255 g"
404,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,"['George II', '18th century']","A GEORGE II SILVER SMALL BRANDY WARMER, JOHN GAMON, LONDON, 1732",1500,2081,TRUE,1200,"['Silver', 'Wood']",1125,,['Alcohol'],2017,bomb form with short spout and turned handle marked on base length 7 1/4 in. 18.4 cm 4 oz 10 dwt gross 143 g
405,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,"['George I', '18th century']","A PAIR OF GEORGE I SILVER CANDLESTICKS, THOMAS FARREN, LONDON, 1723",8000,2082,TRUE,6000,['Silver'],3250,,['Lighting'],2017,"the molded square bases with incurved corners, square baluster stems with cut corners, banded campana sconces marked on bases height 6 1/2 in. 16.5 cm 20 oz 10 dwt 641 g"
406,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,"['George I', '18th century']","A PAIR OF GEORGE I SILVER CASTERS, GLOVER JOHNSON, LONDON, 1718",6000,2083,FALSE,4000,['Silver'],3500,,"['Salt', 'spice', 'oil and pepper']",2017,"octagonal baluster form, slip-on covers pierced with formal foliage below urn finials, pricked underneath M/IG fully marked on rims of bodies, the bases and one cover with maker's mark and lion's head erased, the other cover with lion's head only Height 6 1/8 in. 15.5 cm 10 oz 5 dwt 317 g Literature  George Parker, Lighting and Dining in the Eighteenth Century: Silver Pewter, Brass and Bronze, Wisconsin Academy Review , 43: 3 (Summer 1997), 15."
407,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Queen Anne'],"IMPORTANT QUEEN ANNE CARVED WALNUT COMPASS-SEAT SIDE CHAIR, PHILADELPHIA,...",80000,2084,TRUE,60000,['Walnut'],93750,,['Chair'],2017,"sea trail and slip seat marked I, proper left front foot partially replaced. Height 42 in. Provenance  Margaret F. Hoyt, Clinton, New Jersey; Private Collection; Sotheby's, New York, Fine American Furniture, Folk Art, Folk Paintings and Silver , June 28, 1990, sale 6051, lot 568."
408,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Queen Anne'],"VERY RARE QUEEN ANNE CARVED WALNUT COMPASS-SEAT ARMCHAIR, PHILADELPHIA,...",80000,2085,TRUE,50000,['Walnut'],43750,,['Chair'],2017,"seat inscribed Perot, proper right rear leg replaced . Height 41 1/2 in. Provenance  Walter Mullen, Valley Forge, Pennsylvania; F. J. Carey, III Antiques, Ambler, Pennsylvania; Alan Miller, Quakertown, Pennsylvania."
409,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Realist'],ATTRIBUTED TO JOSEPH BADGER (1708-1763),10000,2086,TRUE,8000,['Oil on canvas'],15000,PORTRAIT OF ISAAC JONES,['Portrait'],2017,"oil on canvas 38 1/4 by 28 5/8 in. circa 1756 Provenance  Dr. Sydney Ponce (the sitter's son); Dr. Charles S. Goodrich (his son), 1835; Benjamin S. Brooks (his son), 1877; Isobel Brooks Dorn (his daughter); Private Collection; Christie's, New York, Important American Furniture, Prints, Folk Art and Decorative Arts ,October 12, 2001, sale 9746, lot 27; Alan Miller, Quakertown, Pennsylvania."
410,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Queen Anne'],"VERY FINE AND RARE QUEEN ANNE CEDARWOOD SLANT-FRONT DESK, ATTRIBUTED TO...",15000,2087,TRUE,10000,['Wood'],15000,,['Desk'],2017,"Height 41 1/2 in. by Width 37 3/4 in. by Depth 19 3/4 in. Provenance  John C. R. Tompkins, Millbrook, New York."
411,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Queen Anne'],"FINE AND RARE QUEEN ANNE SHELL-CARVED MAHOGANY COMPASS-SEAT SIDE CHAIR,...",30000,2088,TRUE,20000,['Walnut'],50000,,['Chair'],2017,"chair marked VI , slip seat marked I, base of proper right rear leg with triangular patch. Height 38 1/4 in. Provenance  Christie's, New York, Important American Furniture, Silver, Prints, Folk Arts and Decorative Arts , January 26, 1995, sale 8076, lot 128."
412,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Queen Anne'],IMPORTANT QUEEN ANNE CARVED AND FIGURED MAHOGANY BLOCK-AND-SHELL KNEEHOLE...,500000,2089,TRUE,300000,['Mahogany'],672500,,['Table'],2017,"appears to retain its original hardware. Height 34 1/2 in. by Width 37 in. by Depth 18 3/4 in. Provenance  John S. Walton, New York, 1951; David Stockwell, Wilmington, Delaware, 1953; Collection of Lansdell K. Christie (1903-1965), Syosset, New York; By descent to Mrs. Lansdell K. Christie (d. 1992); Christies, New York, Property from the Estate of Mrs. Lansdell K. Christie , January 27, 1996, sale 8360, lot 359; Alan Miller, Quakertown, Pennsylvania."
413,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Realist'],JOSEPH BLACKBURN (C. 1730 - C. 1778),25000,2090,FALSE,15000,['Oil on canvas'],8125,PORTRAIT OF THOMAS AMORY,['Portrait'],2017,"signed JBlackburn Pinxi<sup>t</sup> and dated 1760 (lower left) oil on canvas 30 by 25 in. 1760 Provenance  Sarah and Julia Metcalf, Boston, Massachusetts; John T. Metcalf, Boston, Massachusetts, circa 1950; Sotheby's, New York, American Paintings, Drawings and Sculpture ,May 22, 2002, sale 7802, lot 152; Alan Miller, Quakertown, Pennsylvania."
414,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Queen Anne'],"FINE QUEEN ANNE CHERRYWOOD CANDLESTAND, NEW ENGLAND, CIRCA 1800",1500,2091,TRUE,1000,['Cherrywood'],625,,['Table'],2017,Height 28 1/4 in. by Width 16 1/4 in. by Depth 16 3/4 in.
415,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Chippendale'],"FINE AND RARE CHIPPENDALE WALNUT EASY CHAIR, BOSTON, MASSACHUSETTS, CIRCA...",7000,2092,TRUE,5000,['Walnut'],3250,,['Chair'],2017,Height 45 1/2 in.
416,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Chippendale'],"CHIPPENDALE CARVED AND FIGURED MAHOGANY DROP-LEAF DINING TABLE, BOSTON,...",2500,2093,TRUE,1500,['Mahogany'],1875,,['Table'],2017,Height 28 in. by Width 18 in. (closed) by Depth 48 3/4 in.
417,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['George II'],"GEORGE II PARCEL-GILT AND MAHOGANY LOOKING GLASS, ENGLAND, CIRCA 1755",3000,2094,TRUE,2000,"['Glass', 'Mahogany']",2500,,['Looking glass'],2017,Height 53 1/2 in. by Width 26 1/2 in.
418,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Chippendale'],FINE CHIPPENDALE CARVED AND FIGURED MAHOGANY REVERSE SERPENTINE CHEST...,12000,2095,TRUE,6000,['Mahogany'],4375,,['Chest'],2017,"appears to retain its original cast brass hardware. Height 33 in. by Width 39 in. by Depth 22 1/2 in. Provenance  John C.R. Tompkins Antiques, Millbrook, New York."
419,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Chippendale'],"VERY FINE CHIPPENDALE CARVED MAHOGANY SLANT-FRONT DESK, PROBABLY SALEM,...",30000,2096,TRUE,20000,['Mahogany'],47500,,['Desk'],2017,"incised JC on proper left letter drawer, appears to retain its original cast brass hardware. Height 44 3/4 in. by Width 42 3/4 in. by Depth 23 3/4 in. Provenance  John Walton, Jewett City, Connecticut."
420,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Queen Anne'],"FINE QUEEN ANNE FIGURED MAHOGANY TILT-TOP CANDLESTAND, PENNSYLVANIA, CIRCA...",2500,2097,TRUE,1500,['Mahogany'],1000,,['Table'],2017,"Height 26 in. by Width 15 3/4 in. by Depth 16 1/4 in. Provenance  John C. R. Tompkins, Millbrook, New York."
421,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Chippendale'],"FINE CHIPPENDALE CARVED AND FIGURED MAHOGANY SIDE CHAIR, SALEM, MASSAC...",5000,2098,TRUE,3000,['Mahogany'],2750,,['Chair'],2017,"chair marked XV , rear seat rail marked R. Boyer , with paper label reading TOWER, retains a dark rich surface. Height 38 in."
422,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Queen Anne'],"FINE QUEEN ANNE CARVED CHERRYWOOD DRESSING TABLE, NEWTOWN, CONNECTICUT,...",8000,2099,TRUE,6000,['Cherrywood'],6250,,['Table'],2017,Height 30 in. by Width 35 3/4 in. by Depth 20 1/2 in.
423,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Chippendale'],"FINE AND RARE CHIPPENDALE WALNUT EASY CHAIR, BOSTON, MASSACHUSETTS, CIRCA...",10000,2100,TRUE,6000,['Walnut'],5250,,['Chair'],2017,side knee returns replaced. Height 48 in.
424,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Queen Anne'],"FINE QUEEN ANNE MAHOGANY PORRINGER-TOP TABLE, RHODE ISLAND, CIRCA 1770",4000,2101,TRUE,2000,['Mahogany'],5625,,['Table'],2017,Height 26 in. by Width 34 1/2 in. by Depth 24 in.
425,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Chippendale'],"FINE CHIPPENDALE FIGURED MAHOGANY SERPENTINE-FRONT CHEST OF DRAWERS, BOSTON...",6000,2102,TRUE,4000,['Mahogany'],3750,,['Chest'],2017,Height 32 3/4 in. by Width 42 1/4 in. by Depth 23 1/2 in.
426,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Queen Anne'],"QUEEN ANNE MAPLE SINGLE-DRAWER TAVERN TABLE, NEW ENGLAND, PROBABLY RHODE...",1500,2103,TRUE,1000,['Maple'],1625,,['Table'],2017,Height 28 in. by Width 37 in. by Depth 22 1/4 in.
427,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Queen Anne'],"QUEEN ANNE GRAY-PAINTED MAPLE PENCIL-POST BEDSTEAD, NEW ENGLAND, CIRCA...",5000,2104,FALSE,3000,['Maple'],2750,,['Bedstead'],2017,head and end rails replaced. Height 78 in. by Width 54 1/2 in. by Length 76 in.
428,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Queen Anne'],"QUEEN ANNE INLAID CHERRYWOOD HIGH CHEST OF DRAWERS, WETHERSFIELD AREA,...",5000,2105,TRUE,3000,['Cherrywood'],8125,,['Chest'],2017,"appears to retain its original hardware, feet replaced. Height 89 in. by Width 31 1/2 in. by Depth 20 in."
429,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Chippendale'],"FINE CHIPPENDALE CARVED CHERRYWOOD SERPENTINE-FRONT CHEST OF DRAWERS,...",10000,2106,TRUE,5000,['Cherrywood'],5625,,['Chest'],2017,"Height 34 1/2 in. by Width 43 1/4 in. by Depth 19 1/2 in. Provenance  John C. R. Tompkins, Millbrook, New York."
430,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Chippendale'],THE COMSTOCK FAMILY CHIPPENDALE CARVED AND FIGURED SERPENTINE-FRONT GAMES...,25000,2107,FALSE,15000,['Wood'],11875,,['Table'],2017,"swing rail replaced. Height 27 1/2 in. by Width 34 1/4 in. by Depth 17 1/4 in. Provenance  Descended in the Comstock family to Stephen Comstock whose daughter Julia married Wright Conger and thence by female descent to the Stout family; Sotheby's, New York, Important Americana , January 30, 1995, sale 6660, lot 2194."
431,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Queen Anne'],"VERY FINE QUEEN ANNE CARVED MAHOGANY EASY CHAIR, NEW YORK, CIRCA 1765",30000,2108,FALSE,20000,['Mahogany'],13750,,['Chair'],2017,"Height 46 3/4 in. Provenance  Everet Horgan, Harrison, New York; Israel Sack, Inc., New York, June 1979; Stanley Paul Sax, Detroit, Michigan(1925-1997); Sotheby's, New York, Highly Important Americana from the Stanley Paul Sax Collection, January 17, 1998, sale 7087, lot 515; Alan Miller, Quakertown, Pennsylvania."
432,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Chippendale'],"VERY RARE CHIPPENDALE CARVED AND FIGURED MAHOGANY DESK-AND-BOOKCASE, NEW...",60000,2109,FALSE,40000,['Mahogany'],17500,,['Desk-and-bookcase'],2017,"top drawers re-veneered, door panels replaced. Height 101 in. by Width 47 in. by Depth 24 1/4 in. Provenance  Leigh Keno American Antiques, New York."
433,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['George II'],"TWO PAIRS OF GEORGE II BRASS CANDLESTICKS, MID-18TH CENTURY",650,2110,TRUE,450,['Brass'],500,,['Lighting'],2017,"one of the larger pairsigned E<sup>d </sup>DURNALL. Heights 9 1/2 in., 7 in."
434,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Chippendale'],"CHIPPENDALE CARVED AND FIGURED MAHOGANY GAMES TABLE, PHILADELPHIA, CIRCA...",5000,2111,TRUE,3000,['Mahogany'],5000,,['Table'],2017,"Height 28 3/4 in. by Width 33 1/2 in. by Depth 15 3/4 in. Provenance  John C. R. Tompkins, Millbrook, New York."
435,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['George II'],"GEORGE II PARCEL-GILT AND MAHOGANY LOOKING GLASS, ENGLAND, CIRCA 1755",3000,2112,TRUE,2000,"['Glass', 'Mahogany']",2500,,['Looking glass'],2017,Height 51 1/2 in. by Width 24 1/2 in.
436,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Chippendale'],"CHIPPENDALE CARVED MAHOGANY SIDE CHAIR, NEW YORK, CIRCA 1770",3000,2113,FALSE,2000,['Mahogany'],875,,['Chair'],2017,Height 38 1/2 in.
437,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Chippendale'],"VERY RARE CHIPPENDALE CARVED MAHOGANY SIDE CHAIR, PHILADELPHIA, CIRCA...",12000,2114,TRUE,8000,['Mahogany'],37500,,['Chair'],2017,"chair numbered V , slipseat numbered I, label on back seat rail inscribed This is the chair made about 1768 by James Gillingham to go to Caroline Limerich. Height 38 1/2 in. Provenance  Sotheby's, New York, Important Americana , June 21, 1996, sale 6866, lot 415; Alan Miller, Quakertown, Pennsylvania."
438,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Chippendale'],"CHIPPENDALE MAHOGANY SOFA, PHILADELPHIA, CIRCA 1770",8000,2115,TRUE,5000,['Mahogany'],10625,,['Chair'],2017,"bottom four inches of feet replaced. Length 93 1/4 in. Provenance  Philip Bradley Antiques, Downingtown, Pennsylvania; Colonial Williamsburg, Williamsburg, Virginia; Sotheby's, New York, Fine Americana, June 27, 1991, sale 6201, lot 381; Alan Miller, Quakertown, Pennsylvania."
439,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Chippendale'],EXCEPTIONAL CHIPPENDALE CARVED AND FIGURED MAHOGANY BONNET-TOP HIGH CHEST...,600000,2116,TRUE,400000,['Mahogany'],372500,,['Chest'],2017,"appears to retain its original cast brass hardware, finials and cartouche replaced. Height 99 3/4 in. by Width 46 in. by Depth 23 in. Provenance  Mabel Brady Garvan, Roslyn, New York; Israel Sack Inc., New York; Private Collection; Christie's, New York, Important American Furniture including Silver, Folk Art, Prints and Decorative Arts , Janaury 18, 1997, sale 8578, lot 221; Alan Miller, Quakertown, Pennsylvania."
440,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Chippendale'],"VERY FINE AND RARE CHIPPENDALE CARVED AND FIGURED MAHOGANY DRESSING TABLE,...",100000,2117,TRUE,50000,['Mahogany'],56250,,['Table'],2017,"Height 28 1/4 in. by Width 36 in. by Depth 20 3/4 in. Provenance  Sotheby's, New York, Important American Furniture and Folk Art including Hudson River Paintings from the Collection of Maitland Lee Griggs , October 14, 1989, sale 5905, lot 334."
